workbook_label,workbook_file,defined_name,value,destinations,logical_area,ustaxes_files,direct_file_files,backend_files,coverage_status,notes
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,IRA_CONV_YOU,'1099-R'!$O$4,"[{""sheet"": ""1099-R"", ""coord"": ""$O$4""}]",1099_r,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Retirement distributions and basis interactions.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,IRA_Deduction,"'Sch. 1, Line 20 (IRA)'!$L$100","[{""sheet"": ""Sch. 1, Line 20 (IRA)"", ""coord"": ""$L$100""}]",ira_adjustment_worksheet,"[""src/forms/Y2025/irsForms/Schedule1.ts"", ""src/forms/Y2025/irsForms/F8606.ts"", ""src/forms/Y2025/irsForms/F8880.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml"", ""direct-file/backend/src/main/resources/tax/form8880.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,IRA deduction / saver’s credit interactions.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,IRA_Dist_SPOUSE,'1099-R'!$M$31,"[{""sheet"": ""1099-R"", ""coord"": ""$M$31""}]",1099_r,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Retirement distributions and basis interactions.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,IRA_Dist_YOU,'1099-R'!$M$4,"[{""sheet"": ""1099-R"", ""coord"": ""$M$4""}]",1099_r,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Retirement distributions and basis interactions.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,IRA_FedTaxWH,'1099-R'!$D$62,"[{""sheet"": ""1099-R"", ""coord"": ""$D$62""}]",1099_r,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Retirement distributions and basis interactions.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,IRA_Gross,'1099-R'!$D$58,"[{""sheet"": ""1099-R"", ""coord"": ""$D$58""}]",1099_r,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Retirement distributions and basis interactions.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,IRA_HFD,'Lines 4ab (IRA Dist.)'!$A$64,"[{""sheet"": ""Lines 4ab (IRA Dist.)"", ""coord"": ""$A$64""}]",ira_distribution_worksheet,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,IRA taxable amount worksheet.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,IRA_QCD,'Lines 4ab (IRA Dist.)'!$A$46,"[{""sheet"": ""Lines 4ab (IRA Dist.)"", ""coord"": ""$A$46""}]",ira_distribution_worksheet,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,IRA taxable amount worksheet.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,IRA_Rollover,'Lines 4ab (IRA Dist.)'!$A$13,"[{""sheet"": ""Lines 4ab (IRA Dist.)"", ""coord"": ""$A$13""}]",ira_distribution_worksheet,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,IRA taxable amount worksheet.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,IRA_Taxable,'1040'!$AL$65,"[{""sheet"": ""1040"", ""coord"": ""$AL$65""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,IRA_Taxable_1099R,'1099-R'!$D$59,"[{""sheet"": ""1099-R"", ""coord"": ""$D$59""}]",1099_r,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Retirement distributions and basis interactions.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,IRA_Taxable_Spouse,'1099-R'!$M$32,"[{""sheet"": ""1099-R"", ""coord"": ""$M$32""}]",1099_r,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Retirement distributions and basis interactions.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,IRA_Taxable_You,'1099-R'!$M$5,"[{""sheet"": ""1099-R"", ""coord"": ""$M$5""}]",1099_r,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Retirement distributions and basis interactions.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,IRAContrib_Taxable1,'8606'!$AE$65,"[{""sheet"": ""8606"", ""coord"": ""$AE$65""}]",form_8606,"[""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Nondeductible IRAs.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,IRAContrib_Taxable2,'8606'!$AE$174,"[{""sheet"": ""8606"", ""coord"": ""$AE$174""}]",form_8606,"[""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Nondeductible IRAs.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,IRAConvert_Taxable1,'8606'!$AM$79,"[{""sheet"": ""8606"", ""coord"": ""$AM$79""}]",form_8606,"[""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Nondeductible IRAs.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,IRAConvert_Taxable2,'8606'!$AM$188,"[{""sheet"": ""8606"", ""coord"": ""$AM$188""}]",form_8606,"[""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Nondeductible IRAs.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,IRADeduct,'Sch. 1'!$AC$74,"[{""sheet"": ""Sch. 1"", ""coord"": ""$AC$74""}]",schedule_1,"[""src/forms/Y2025/irsForms/Schedule1.ts""]",[],"[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",missing_direct_file_mapping,Additional income and adjustments.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,Item_Deduct_Wks_L9,'Sch. A'!$AI$199,"[{""sheet"": ""Sch. A"", ""coord"": ""$AI$199""}]",schedule_a,"[""src/forms/Y2025/irsForms/ScheduleA.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleA.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Itemized deductions.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,ItemizeAnyway,'Sch. A'!$B$66,"[{""sheet"": ""Sch. A"", ""coord"": ""$B$66""}]",schedule_a,"[""src/forms/Y2025/irsForms/ScheduleA.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleA.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Itemized deductions.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,ItemizedDeduct,'1040'!$BJ$65,"[{""sheet"": ""1040"", ""coord"": ""$BJ$65""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,LastYear,'1040'!$BF$3,"[{""sheet"": ""1040"", ""coord"": ""$BF$3""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,LeapYear,'1040'!$BJ$2,"[{""sheet"": ""1040"", ""coord"": ""$BJ$2""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,Line33_NOT,"'Sch. 1, Line 21 (Stu Loan)'!$L$9","[{""sheet"": ""Sch. 1, Line 21 (Stu Loan)"", ""coord"": ""$L$9""}]",student_loan_interest_worksheet,"[""src/forms/Y2025/irsForms/Schedule1.ts""]",[],"[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",missing_direct_file_mapping,Student loan interest deduction.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,LivedApart,'1040'!$BB$8,"[{""sheet"": ""1040"", ""coord"": ""$BB$8""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,LivedApartAnswered,'1040'!$BB$7,"[{""sheet"": ""1040"", ""coord"": ""$BB$7""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,LLC_1,'8863'!$AE$113,"[{""sheet"": ""8863"", ""coord"": ""$AE$113""}]",form_8863,"[""src/forms/Y2025/irsForms/F8863.ts""]","[""direct-file/backend/src/main/resources/tax/form8863.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Education credits.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,LLC_2,'8863'!$AE$171,"[{""sheet"": ""8863"", ""coord"": ""$AE$171""}]",form_8863,"[""src/forms/Y2025/irsForms/F8863.ts""]","[""direct-file/backend/src/main/resources/tax/form8863.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Education credits.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,LLC_3,'8863'!$AE$229,"[{""sheet"": ""8863"", ""coord"": ""$AE$229""}]",form_8863,"[""src/forms/Y2025/irsForms/F8863.ts""]","[""direct-file/backend/src/main/resources/tax/form8863.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Education credits.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,LLC_4,'8863'!$AE$287,"[{""sheet"": ""8863"", ""coord"": ""$AE$287""}]",form_8863,"[""src/forms/Y2025/irsForms/F8863.ts""]","[""direct-file/backend/src/main/resources/tax/form8863.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Education credits.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,LocalTaxIRA,'1099-R'!$D$76,"[{""sheet"": ""1099-R"", ""coord"": ""$D$76""}]",1099_r,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Retirement distributions and basis interactions.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,LocalTaxPA,'1099-R'!$E$76,"[{""sheet"": ""1099-R"", ""coord"": ""$E$76""}]",1099_r,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Retirement distributions and basis interactions.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,LocalTaxW2,'W-2s'!$C$104,"[{""sheet"": ""W-2s"", ""coord"": ""$C$104""}]",w2_intake,"[""src/forms/Y2025/irsForms/F1040.ts""]",[],"[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",missing_direct_file_mapping,"Wage withholding intake that feeds Form 1040, 8959, dependent care, and credits."
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,MAGI_OBBBA,'1040'!$BD$91,"[{""sheet"": ""1040"", ""coord"": ""$BD$91""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,MarketDiscount,'1099-INT'!$I$76,"[{""sheet"": ""1099-INT"", ""coord"": ""$I$76""}]",1099_interest,"[""src/forms/Y2025/irsForms/ScheduleB.ts"", ""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleB.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Interest income intake.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,MaxSSTax,'W-2s'!$L$1,"[{""sheet"": ""W-2s"", ""coord"": ""$L$1""}]",w2_intake,"[""src/forms/Y2025/irsForms/F1040.ts""]",[],"[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",missing_direct_file_mapping,"Wage withholding intake that feeds Form 1040, 8959, dependent care, and credits."
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,MaxSSTaxEarnings,'W-2s'!$G$1,"[{""sheet"": ""W-2s"", ""coord"": ""$G$1""}]",w2_intake,"[""src/forms/Y2025/irsForms/F1040.ts""]",[],"[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",missing_direct_file_mapping,"Wage withholding intake that feeds Form 1040, 8959, dependent care, and credits."
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,MedCare_Tax_Withheld,'W-2s'!$C$81,"[{""sheet"": ""W-2s"", ""coord"": ""$C$81""}]",w2_intake,"[""src/forms/Y2025/irsForms/F1040.ts""]",[],"[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",missing_direct_file_mapping,"Wage withholding intake that feeds Form 1040, 8959, dependent care, and credits."
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,MedCare_wages,'W-2s'!$C$80,"[{""sheet"": ""W-2s"", ""coord"": ""$C$80""}]",w2_intake,"[""src/forms/Y2025/irsForms/F1040.ts""]",[],"[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",missing_direct_file_mapping,"Wage withholding intake that feeds Form 1040, 8959, dependent care, and credits."
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,MedicareTaxRate,'8959'!$K$57,"[{""sheet"": ""8959"", ""coord"": ""$K$57""}]",form_8959,"[""src/forms/Y2025/irsForms/F8959.ts""]","[""direct-file/backend/src/main/resources/tax/form8959.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Additional Medicare tax.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,MFS_Spouse_NotFiling,'1040'!$AV$9,"[{""sheet"": ""1040"", ""coord"": ""$AV$9""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,ModAdjGrossInc,'8960'!$AC$69,"[{""sheet"": ""8960"", ""coord"": ""$AC$69""}]",form_8960,"[""src/forms/Y2025/irsForms/F8960.ts""]","[""direct-file/backend/src/main/resources/tax/form8960.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Net investment income tax.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,MovExp_ArmedForces,'Sch. 1'!$AC$64,"[{""sheet"": ""Sch. 1"", ""coord"": ""$AC$64""}]",schedule_1,"[""src/forms/Y2025/irsForms/Schedule1.ts""]",[],"[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",missing_direct_file_mapping,Additional income and adjustments.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,Name_1st_Sp,'1040'!$B$11,"[{""sheet"": ""1040"", ""coord"": ""$B$11""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,Name_1st_Yours,'1040'!$B$9,"[{""sheet"": ""1040"", ""coord"": ""$B$9""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,Name_Last_Sp,'1040'!$R$11,"[{""sheet"": ""1040"", ""coord"": ""$R$11""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,Name_Last_Yours,'1040'!$R$9,"[{""sheet"": ""1040"", ""coord"": ""$R$9""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,Names,'1040'!$BG$11,"[{""sheet"": ""1040"", ""coord"": ""$BG$11""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,NameSpouse,'1040'!$BI$13,"[{""sheet"": ""1040"", ""coord"": ""$BI$13""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,NameYours,'1040'!$BG$13,"[{""sheet"": ""1040"", ""coord"": ""$BG$13""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,Needs_SALT,"'Sch 1, Line 1 (SALT)'!$L$74","[{""sheet"": ""Sch 1, Line 1 (SALT)"", ""coord"": ""$L$74""}]",salt_worksheet,"[""src/forms/Y2025/irsForms/ScheduleA.ts"", ""src/forms/Y2025/irsForms/Schedule1A.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleA.xml"", ""direct-file/backend/src/main/resources/tax/schedule1A.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,SALT itemized / special deduction worksheet.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,NetCapitalGain,'8995'!$AC$39,"[{""sheet"": ""8995"", ""coord"": ""$AC$39""}]",form_8995,"[""src/forms/Y2025/irsForms/F8995.ts"", ""src/forms/Y2025/irsForms/F8995A.ts""]","[""direct-file/backend/src/main/resources/tax/form8995.xml"", ""direct-file/backend/src/main/resources/tax/form8995A.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Qualified business income deduction.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,NextYear,'1040'!$BF$4,"[{""sheet"": ""1040"", ""coord"": ""$BF$4""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,NoColor,'1040'!$BA$2,"[{""sheet"": ""1040"", ""coord"": ""$BA$2""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,NoEICredit,'Line 27a (EIC)'!$A$1,"[{""sheet"": ""Line 27a (EIC)"", ""coord"": ""$A$1""}]",eitc,"[""src/forms/Y2025/irsForms/ScheduleEIC.ts"", ""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleEIC.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,2025+ EIC worksheet.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,NonEmployeeComp_Both,'1099-NEC'!$I$19,"[{""sheet"": ""1099-NEC"", ""coord"": ""$I$19""}]",1099_nec,"[""src/forms/Y2025/irsForms/ScheduleC.ts"", ""src/forms/Y2025/irsForms/ScheduleSE.ts""]",[],"[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",missing_direct_file_mapping,Self-employment intake.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,NonEmployeeComp_Spouse,'1099-NEC'!$H$19,"[{""sheet"": ""1099-NEC"", ""coord"": ""$H$19""}]",1099_nec,"[""src/forms/Y2025/irsForms/ScheduleC.ts"", ""src/forms/Y2025/irsForms/ScheduleSE.ts""]",[],"[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",missing_direct_file_mapping,Self-employment intake.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,NonEmployeeComp_You,'1099-NEC'!$I$6,"[{""sheet"": ""1099-NEC"", ""coord"": ""$I$6""}]",1099_nec,"[""src/forms/Y2025/irsForms/ScheduleC.ts"", ""src/forms/Y2025/irsForms/ScheduleSE.ts""]",[],"[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",missing_direct_file_mapping,Self-employment intake.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,NonFarmOptMeth1,'Sch. SE'!$X$57,"[{""sheet"": ""Sch. SE"", ""coord"": ""$X$57""}]",schedule_se,"[""src/forms/Y2025/irsForms/ScheduleSE.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleSE.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Self-employment tax.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,NonFarmOptMeth2,'Sch. SE'!$X$117,"[{""sheet"": ""Sch. SE"", ""coord"": ""$X$117""}]",schedule_se,"[""src/forms/Y2025/irsForms/ScheduleSE.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleSE.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Self-employment tax.
2026_forecast,26_1040 Forecast (Rev. 41).xlsx,NonQualAnnuity,'1099-R'!$E$65,"[{""sheet"": ""1099-R"", ""coord"": ""$E$65""}]",1099_r,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/F8606.ts""]","[""direct-file/backend/src/main/resources/tax/form8606.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Retirement distributions and basis interactions.
